crop,district,state,observations,mean_residual,median_residual,mae,rmse,p90_error,is_high_error_district
Minor Pulses,Mandya,Karnataka,4,-16.12,-24.19,26.21,26.93,33.19,False
Minor Pulses,Mathura,Uttar Pradesh,4,215.69,151.18,300.83,396.37,586.71,False
Minor Pulses,Mayurbhanja,Orissa,4,-10.39,-10.13,12.83,15.52,22.86,False
Minor Pulses,Medak,Telangana,4,96.79,83.38,165.5,198.71,287.83,False
Minor Pulses,Meerut,Uttar Pradesh,4,64.49,-39.07,331.4,411.36,609.6,False
Minor Pulses,Mehsana,Gujarat,4,-5.49,11.89,44.95,56.33,82.75,False
Minor Pulses,Midnapur,West Bengal,4,42.18,43.49,119.69,136.1,185.19,False
Minor Pulses,Mirzpur,Uttar Pradesh,4,114.11,-100.73,333.79,469.62,688.87,False
Minor Pulses,Moradabad,Uttar Pradesh,4,147.37,-70.14,298.88,457.84,673.57,False
Minor Pulses,Morena,Madhya Pradesh,4,60.9,29.18,287.19,391.6,582.25,False
Minor Pulses,Mungair,Bihar,4,95.02,34.18,95.02,146.7,214.32,False
Minor Pulses,Murshidabad,West Bengal,4,-9.43,-98.66,154.88,175.45,243.03,False
Minor Pulses,Muzaffarnagar,Uttar Pradesh,4,20.71,-151.42,292.66,357.73,511.03,False
Minor Pulses,Muzaffarpur,Bihar,4,3.55,66.11,100.7,114.49,158.89,False
Minor Pulses,Mysore,Karnataka,4,-22.06,-23.63,44.34,51.04,73.25,False
Minor Pulses,Nadia,West Bengal,4,-2.84,-30.99,63.75,75.49,106.63,False
Minor Pulses,Nagaon,Assam,4,-248.33,-252.2,248.33,256.41,312.87,False
Minor Pulses,Nagaur,Rajasthan,4,-128.19,-116.7,128.19,135.87,178.48,False
Minor Pulses,Nagpur,Maharashtra,4,100.18,95.38,134.17,158.18,224.01,False
Minor Pulses,Nainital,Uttarakhand,4,-581.41,-690.55,581.41,680.41,884.76,True
Minor Pulses,Nalgonda,Telangana,4,51.48,13.0,98.28,128.71,186.97,False
Minor Pulses,Nanded,Maharashtra,4,280.87,254.28,280.87,314.13,439.5,False
Minor Pulses,Narsinghpur,Madhya Pradesh,4,-416.58,-440.34,416.58,431.56,525.57,False
Minor Pulses,Nasik,Maharashtra,4,255.17,283.18,255.17,297.0,404.81,False
Minor Pulses,Nizamabad,Telangana,4,42.67,14.97,331.48,341.92,426.28,False
Minor Pulses,North Arcot / Vellore,Tamil Nadu,3,-215.77,-267.27,215.77,264.62,351.27,False
Minor Pulses,North Cachar Hil / Dima Hasao,Assam,4,-143.68,-102.0,143.68,171.6,245.68,False
Minor Pulses,Osmanabad,Maharashtra,4,286.91,318.59,286.91,335.26,457.88,False
Minor Pulses,Palakkad,Kerala,4,-301.45,-543.17,614.74,622.76,710.21,True
Minor Pulses,Palamau,Jharkhand,4,334.0,239.16,334.0,435.55,635.54,False
Minor Pulses,Pali,Rajasthan,4,20.24,-12.59,50.29,73.2,109.21,False
Minor Pulses,Panchmahal,Gujarat,4,-20.56,27.33,91.16,117.01,170.15,False
Minor Pulses,Panna,Madhya Pradesh,4,-537.24,-468.97,537.24,653.26,956.03,True
Minor Pulses,Parbhani,Maharashtra,4,142.51,196.76,227.85,257.76,343.77,False
Minor Pulses,Patiala,Punjab,4,-347.25,-466.92,478.46,519.12,693.53,False
Minor Pulses,Patna,Bihar,4,54.41,55.78,143.62,160.25,215.77,False
Minor Pulses,Phulbani ( Kandhamal ),Orissa,4,-31.65,-31.3,31.65,35.73,48.5,False
Minor Pulses,Pilibhit,Uttar Pradesh,4,67.33,-153.43,517.66,663.05,976.98,True
Minor Pulses,Pithorgarh,Uttarakhand,4,-589.72,-685.24,589.72,692.71,909.69,True
Minor Pulses,Pratapgarh,Uttar Pradesh,4,102.51,-92.08,281.55,399.32,589.86,False
Minor Pulses,Pune,Maharashtra,4,12.45,-11.14,71.16,90.1,133.97,False
Minor Pulses,Puri,Orissa,4,-46.51,-56.22,46.51,50.77,61.38,False
Minor Pulses,Purnea,Bihar,4,65.72,53.15,100.87,124.69,179.9,False
Minor Pulses,Purulia,West Bengal,4,-69.86,-73.06,98.19,121.86,175.5,False
Minor Pulses,Rae-Bareily,Uttar Pradesh,4,66.9,-46.79,201.27,276.54,409.75,False
Minor Pulses,Raichur,Karnataka,4,-48.21,-54.02,55.11,68.41,96.79,False
Minor Pulses,Raigad,Maharashtra,4,-45.98,-125.42,179.06,188.83,246.08,False
Minor Pulses,Raigarh,Chhattisgarh,4,-21.65,-23.88,21.65,25.45,34.07,False
Minor Pulses,Raipur,Chhattisgarh,4,-164.83,-115.76,290.14,343.14,499.84,False
Minor Pulses,Raisen,Madhya Pradesh,4,-46.13,-60.37,226.59,244.88,318.68,False
Minor Pulses,Rajgarh,Madhya Pradesh,4,-359.06,-375.0,359.06,387.97,510.03,False
Minor Pulses,Rajkot,Gujarat,4,-84.78,-56.35,84.78,111.65,164.49,False
Minor Pulses,Ramananthapuram,Tamil Nadu,4,-215.03,-206.83,254.34,303.09,430.12,False
Minor Pulses,Rampur,Uttar Pradesh,4,174.84,-52.81,323.31,508.83,754.8,False
Minor Pulses,Ranchi,Jharkhand,4,235.68,183.86,481.93,565.06,806.22,False
Minor Pulses,Ratlam,Madhya Pradesh,4,-31.51,-59.34,96.72,110.86,132.37,False
Minor Pulses,Ratnagiri,Maharashtra,4,-33.88,-37.4,44.13,49.6,69.13,False
Minor Pulses,Rewa,Madhya Pradesh,3,-307.79,-272.55,307.79,313.94,370.3,False
Minor Pulses,Rohtak,Haryana,4,-995.46,-2161.65,3037.56,3291.31,3981.77,True
Minor Pulses,Roopnagar / Ropar,Punjab,4,-160.38,-145.75,161.49,204.22,293.76,False
Minor Pulses,S.P.S. Nellore,Andhra Pradesh,4,107.92,127.95,197.67,225.97,311.33,False
Minor Pulses,Sabarkantha,Gujarat,4,-83.36,-56.89,83.36,99.81,142.75,False
Minor Pulses,Sagar,Madhya Pradesh,4,-489.46,-405.81,489.46,520.75,683.92,False
Minor Pulses,Saharanpur,Uttar Pradesh,4,-14.1,-211.58,344.3,392.51,550.38,False
Minor Pulses,Saharsa,Bihar,4,43.63,100.79,140.05,152.81,184.72,False
Minor Pulses,Sambalpur,Orissa,4,-10.03,-10.3,13.97,16.83,24.47,False
Minor Pulses,Sangli,Maharashtra,4,-8.92,7.21,210.75,213.82,251.81,False
Minor Pulses,Sangrur,Punjab,3,-234.82,-264.83,234.82,251.66,315.03,False
Minor Pulses,Santhal Paragana / Dumka,Jharkhand,4,-21.29,86.29,672.25,896.43,1309.76,True
Minor Pulses,Saran,Bihar,4,-23.85,22.09,144.55,164.84,232.45,False
Minor Pulses,Satara,Maharashtra,4,-140.06,-40.89,140.06,238.13,343.76,False
Minor Pulses,Satna,Madhya Pradesh,4,-373.25,-347.2,373.25,379.19,449.28,False
Minor Pulses,Sehore,Madhya Pradesh,4,-44.85,-21.39,142.03,156.32,212.76,False
Minor Pulses,Seoni / Shivani,Madhya Pradesh,4,-221.38,-220.34,221.38,223.04,250.54,False
Minor Pulses,Shahabad (Now Part Of Bhojpur District),Bihar,4,101.83,129.91,155.28,165.77,218.02,False
Minor Pulses,Shahdol,Madhya Pradesh,4,-309.24,-309.21,309.24,342.68,464.87,False
Minor Pulses,Shahjahanpur,Uttar Pradesh,4,18.2,-153.6,391.51,478.16,705.42,False
Minor Pulses,Shajapur,Madhya Pradesh,4,-318.09,-345.94,318.09,348.71,457.86,False
Minor Pulses,Shimla,Himachal Pradesh,4,-679.41,-941.29,1073.89,1121.72,1426.19,True
Minor Pulses,Shimoge,Karnataka,4,60.13,31.74,60.13,81.63,119.3,False
Minor Pulses,Shivpuri,Madhya Pradesh,4,-285.66,-274.13,285.66,309.82,408.53,False
Minor Pulses,Sibsagar,Assam,4,-191.38,-188.53,191.38,193.34,221.85,False
Minor Pulses,Sidhi,Madhya Pradesh,4,-268.36,-246.83,268.36,272.99,325.07,False
Minor Pulses,Sikar,Rajasthan,4,-19.31,21.25,172.96,185.41,246.33,False
Minor Pulses,Singhbhum,Jharkhand,4,240.96,88.75,331.42,466.63,698.6,False
Minor Pulses,Sirmaur,Himachal Pradesh,4,-799.59,-1105.5,983.38,1057.32,1330.5,True
Minor Pulses,Sirohi,Rajasthan,4,83.75,30.26,130.27,190.91,285.17,False
Minor Pulses,Sitapur,Uttar Pradesh,4,76.69,-101.76,265.76,360.92,531.81,False
Minor Pulses,Solan,Himachal Pradesh,4,-446.08,-614.23,598.15,631.46,805.59,True
Minor Pulses,Solapur,Maharashtra,4,166.74,181.53,191.02,236.75,338.95,False
Minor Pulses,South Arcot / Cuddalore,Tamil Nadu,4,-217.98,-200.68,290.57,347.18,499.11,False
Minor Pulses,Srikakulam,Andhra Pradesh,4,3.47,6.37,40.47,51.21,71.75,False
Minor Pulses,Sultanpur,Uttar Pradesh,4,-31.92,-188.21,343.8,387.51,549.13,False
Minor Pulses,Sundargarh,Orissa,4,-2.33,-1.26,18.06,18.67,23.37,False
Minor Pulses,Surat,Gujarat,4,-78.74,-99.16,83.64,95.62,124.35,False
Minor Pulses,Surendranagar,Gujarat,4,-30.16,-31.77,32.15,38.01,53.1,False
Minor Pulses,Surguja,Chhattisgarh,4,-21.68,-27.24,24.37,27.83,37.27,False
Minor Pulses,Swami Madhopur,Rajasthan,4,0.33,21.4,119.66,156.14,226.23,False
Minor Pulses,Tehri Garhwal,Uttarakhand,4,-446.99,-503.52,446.99,538.21,741.05,False
Minor Pulses,Thane,Maharashtra,4,-66.16,-60.87,66.16,79.11,113.75,False
Minor Pulses,Thanjavur,Tamil Nadu,4,-25.26,-5.06,98.6,131.57,197.68,False
Minor Pulses,The Nilgiris,Tamil Nadu,3,-616.67,-750.0,616.67,723.99,950.0,True
Minor Pulses,Thirunelveli,Tamil Nadu,3,-193.92,-245.57,290.9,323.24,434.44,False
Minor Pulses,Thiruvananthapuram,Kerala,4,-294.79,-394.28,537.48,574.0,758.79,True
Minor Pulses,Thrissur,Kerala,4,-148.44,78.12,320.31,484.38,712.5,False
Minor Pulses,Tikamgarh,Madhya Pradesh,4,-428.52,-387.52,436.46,567.1,842.39,False
Minor Pulses,Tiruchirapalli / Trichy,Tamil Nadu,3,-314.04,-356.0,314.04,383.66,519.63,False
Minor Pulses,Tonk,Rajasthan,4,-154.44,-150.23,154.44,164.28,215.41,False
Minor Pulses,Tumkur,Karnataka,4,78.21,56.33,90.41,119.77,174.48,False
Minor Pulses,Udaipur,Rajasthan,4,-48.5,-37.52,64.79,84.24,125.66,False
Minor Pulses,Ujjain,Madhya Pradesh,4,61.95,138.59,166.33,170.88,199.95,False
Minor Pulses,Unnao,Uttar Pradesh,4,5.77,-138.93,257.4,304.74,436.06,False
Minor Pulses,Uttar Kashi,Uttarakhand,4,-534.14,-655.58,534.14,620.66,775.2,True
Minor Pulses,Uttara Kannada,Karnataka,4,32.79,30.68,52.1,62.53,89.89,False
Minor Pulses,Vadodara / Baroda,Gujarat,4,61.55,46.7,64.87,86.82,129.45,False
Minor Pulses,Valsad,Gujarat,4,-15.2,-14.75,26.21,31.44,44.94,False
Minor Pulses,Varanasi,Uttar Pradesh,4,93.91,-122.53,332.56,453.8,666.72,False
Minor Pulses,Vidisha,Madhya Pradesh,4,-291.63,-291.5,291.63,320.28,427.49,False
Minor Pulses,Visakhapatnam,Andhra Pradesh,4,-15.84,-53.67,80.09,85.99,115.31,False
Minor Pulses,Warangal,Telangana,4,-93.26,-8.23,167.77,245.74,366.82,False
Minor Pulses,Wardha,Maharashtra,4,14.96,232.32,454.4,532.8,757.43,False
Minor Pulses,West Dinajpur,West Bengal,4,-57.0,-60.15,57.0,70.38,100.08,False
Minor Pulses,West Godavari,Andhra Pradesh,4,-14.67,-97.45,211.47,245.43,352.74,False
Minor Pulses,Yeotmal,Maharashtra,4,136.47,166.68,202.49,219.44,297.58,False
Maize,24 Parganas,West Bengal,4,-249.02,-247.28,249.02,302.88,433.93,False
Maize,Adilabad,Telangana,4,-1642.22,-1560.08,1804.62,2381.08,3504.39,True
Maize,Agra,Uttar Pradesh,4,120.3,158.61,178.05,195.48,265.56,False
Maize,Ahmedabad,Gujarat,4,-386.55,-463.38,386.55,431.28,543.87,False
Maize,Ahmednagar,Maharashtra,4,117.2,125.61,794.93,871.84,1176.67,False
Maize,Ajmer,Rajasthan,4,2.63,-32.89,216.45,241.23,332.08,False
Maize,Akola,Maharashtra,4,329.62,221.89,467.99,611.73,915.47,False
Maize,Alappuzha,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Maize,Aligarh,Uttar Pradesh,4,93.82,110.49,205.78,233.48,331.93,False
Maize,Allahabad,Uttar Pradesh,4,-379.32,-513.63,536.95,576.84,767.75,False
Maize,Almorah,Uttarakhand,4,323.48,337.31,380.52,441.23,618.29,False
Maize,Alwar,Rajasthan,4,26.76,23.02,114.09,119.58,151.74,False
Maize,Amarawati,Maharashtra,4,350.53,109.37,740.3,911.53,1314.93,False
Maize,Ambala,Haryana,4,-70.39,-122.0,418.46,516.78,722.44,False
Maize,Amreli,Gujarat,4,-75.9,83.33,939.6,974.64,1223.26,False
Maize,Amritsar,Punjab,4,820.83,766.67,820.83,982.8,1410.0,False
Maize,Ananthapur,Andhra Pradesh,4,162.45,229.16,476.18,554.95,761.5,False
Maize,Aurangabad,Maharashtra,4,685.36,826.88,1189.06,1356.94,1878.05,True
Maize,Azamgarh,Uttar Pradesh,4,50.65,86.22,108.21,112.3,136.22,False
Maize,Bahraich,Uttar Pradesh,4,-131.2,-87.14,170.92,234.39,351.66,False
Maize,Balaghat,Madhya Pradesh,4,-648.02,-796.02,648.02,753.35,950.03,False
Maize,Balasore,Orissa,4,-45.49,-45.18,48.01,59.21,86.29,False
Maize,Ballia,Uttar Pradesh,4,228.53,382.52,445.93,461.71,560.27,False
Maize,Banaskantha,Gujarat,4,131.36,191.54,210.03,216.96,271.11,False
Maize,Bangalore,Karnataka,4,181.6,600.76,957.06,1037.48,1408.39,False
Maize,Bankura,West Bengal,4,-192.42,-126.96,357.37,466.72,690.93,False
Maize,Banswara,Rajasthan,4,-38.15,35.59,242.04,271.15,376.51,False
Maize,Barabanki,Uttar Pradesh,4,-176.88,38.44,341.24,533.9,800.92,False
Maize,Bareilly,Uttar Pradesh,4,-21.24,26.02,174.87,200.43,285.39,False
Maize,Bastar,Chhattisgarh,4,-336.11,-314.49,404.92,525.6,776.51,False
Maize,Basti,Uttar Pradesh,4,410.79,393.13,424.03,571.56,835.02,False
Maize,Beed,Maharashtra,4,33.39,307.56,595.78,683.84,980.32,False
Maize,Belgaum,Karnataka,4,-367.74,-494.17,853.43,963.11,1309.22,False
Maize,Bellary,Karnataka,4,-337.45,-39.12,337.45,621.33,882.61,False
Maize,Betul,Madhya Pradesh,4,-717.89,-524.48,717.89,923.45,1381.5,False
Maize,Bhagalpur,Bihar,4,733.65,731.75,892.47,1143.85,1668.61,False
Maize,Bhandara,Maharashtra,4,601.11,730.74,740.74,822.03,1128.09,False
Maize,Bharuch,Gujarat,4,74.6,47.92,76.51,110.94,168.4,False
Maize,Bhatinda,Punjab,4,-383.33,733.33,1616.67,2126.29,3100.0,True
Maize,Bhavnagar,Gujarat,4,-119.34,-89.87,224.0,258.03,369.5,False
Maize,Bhilwara,Rajasthan,4,-32.29,-56.1,408.96,454.65,606.89,False
Maize,Bhind,Madhya Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Maize,Bidar,Karnataka,4,680.21,1104.13,1229.02,1258.03,1523.72,True
Maize,Bijapur / Vijayapura,Karnataka,4,-276.04,-431.3,573.57,606.98,764.14,False
Maize,Bikaner,Rajasthan,4,295.83,791.67,995.83,1026.76,1280.0,True
Maize,Bilashpur,Himachal Pradesh,4,-31.76,-49.88,467.65,471.03,515.89,False
Maize,Bilaspur,Chhattisgarh,4,-186.37,-240.46,306.06,343.14,469.43,False
Maize,Birbhum,West Bengal,4,-448.52,-423.36,448.52,492.4,668.53,False
Maize,Bolangir,Orissa,4,-308.64,-279.15,308.64,329.42,439.67,False
Maize,Budaun,Uttar Pradesh,4,-53.12,-45.82,124.45,153.29,227.25,False
Maize,Buland Shahar,Uttar Pradesh,4,-56.88,-40.68,65.34,90.98,137.82,False
Maize,Buldhana,Maharashtra,4,379.03,330.62,672.32,775.38,1093.33,False
Maize,Bundi,Rajasthan,4,-345.65,-263.37,345.65,425.81,622.02,False
Maize,Burdwan,West Bengal,4,-41.73,-44.58,41.73,42.33,47.18,False
Maize,Cachar,Assam,4,-272.1,-139.08,348.37,502.15,752.73,False
Maize,Chamba,Himachal Pradesh,4,-16.32,-47.37,603.97,607.15,660.97,False
Maize,Chamoli,Uttarakhand,4,-568.92,-525.98,568.92,587.6,734.37,False
Maize,Champaran,Bihar,4,707.06,637.12,754.99,953.3,1410.4,False
Maize,Chandrapur,Maharashtra,4,-103.8,-19.56,530.79,555.09,705.2,False
Maize,Chengalpattu Mgr / Kanchipuram,Tamil Nadu,4,-1101.81,-1670.03,2685.65,2996.32,3914.7,True
Maize,Chhatarpur,Madhya Pradesh,4,-312.19,-192.02,318.35,459.36,677.95,False
Maize,Chhindwara,Madhya Pradesh,4,-1286.99,-1418.92,1286.99,1407.2,1812.87,True
Maize,Chickmagalur,Karnataka,4,-392.13,-264.45,418.38,580.65,868.23,False
Maize,Chitradurga,Karnataka,4,-147.95,-161.07,777.31,997.7,1447.48,False
Maize,Chittoor,Andhra Pradesh,4,561.3,857.86,1005.59,1056.98,1344.05,True
Maize,Chittorgarh,Rajasthan,4,95.07,95.23,536.61,606.56,840.9,False
Maize,Churu,Rajasthan,4,-500.0,0.0,500.0,1000.0,1400.0,False
Maize,Coimbatore,Tamil Nadu,4,22.67,-854.99,2067.99,2489.72,3641.12,True
Maize,Cooch Behar,West Bengal,4,-68.28,-38.58,121.99,163.24,244.58,False
Maize,Cuttack,Orissa,4,-269.53,-281.51,269.53,286.8,368.59,False
Maize,Damoh,Madhya Pradesh,4,-11.59,-38.23,168.9,178.99,226.57,False
Maize,Dangs,Gujarat,4,456.78,480.04,862.14,984.52,1361.47,False
Maize,Darbhanga,Bihar,4,-1136.44,-1080.52,1359.26,1792.24,2623.84,True
Maize,Darjeeling,West Bengal,4,-32.87,-32.06,100.38,121.62,174.15,False
Maize,Darrang,Assam,4,-2127.15,-2354.15,2127.15,2224.33,2674.46,True
Maize,Datia,Madhya Pradesh,4,-49.12,50.83,394.89,433.0,592.89,False
Maize,Dehradun,Uttarakhand,4,-674.53,-673.01,674.53,715.72,924.67,False
Maize,Deoria,Uttar Pradesh,4,-162.0,-174.8,163.97,206.22,292.19,False
Maize,Dewas,Madhya Pradesh,4,-784.66,-902.0,949.5,1062.47,1456.26,False
Maize,Dhanbad,Jharkhand,4,-204.03,83.46,442.16,643.79,946.46,False
Maize,Dhar,Madhya Pradesh,4,-623.68,-527.56,623.68,652.99,831.44,False
Maize,Dharwad,Karnataka,4,-127.45,125.3,575.89,754.88,1125.54,False
Maize,Dhenkanal,Orissa,4,-401.9,-382.44,401.9,441.21,602.74,False
Maize,Dhule,Maharashtra,4,102.42,158.26,607.23,634.27,767.16,False
Maize,Dibrugarh,Assam,4,528.3,1016.71,1052.98,1055.55,1119.81,True
Maize,Dungarpur,Rajasthan,4,-285.57,-330.46,292.21,356.13,489.9,False
Maize,Durg,Chhattisgarh,4,-198.53,-166.55,252.41,326.35,483.14,False
Maize,East Godavari,Andhra Pradesh,4,-1065.86,-1033.38,1065.86,1220.3,1711.44,True
Maize,Eranakulam,Kerala,3,-1155.56,-1000.0,1155.56,1536.71,2173.34,True
Maize,Etah,Uttar Pradesh,4,102.52,202.87,258.63,268.72,315.25,False
Maize,Etawah,Uttar Pradesh,4,-219.52,-166.21,219.52,277.99,410.18,False
Maize,Faizabad,Uttar Pradesh,4,-239.27,-146.94,281.62,391.0,576.63,False
Maize,Farrukhabad,Uttar Pradesh,4,-21.7,197.38,477.55,582.4,854.04,False
Maize,Fatehpur,Uttar Pradesh,4,-429.29,-728.28,724.72,730.56,814.92,False
Maize,Ferozpur,Punjab,4,-1833.33,-1666.67,1833.33,2603.42,3800.0,True
Maize,Ganganagar,Rajasthan,4,-140.45,-50.0,168.58,255.11,382.64,False
Maize,Ganjam,Orissa,4,-453.86,-432.06,453.86,496.45,676.22,False
Maize,Garhwal,Uttarakhand,4,-645.21,-654.51,645.21,652.67,744.73,False
Maize,Gaya,Bihar,4,-214.21,-175.07,536.35,672.96,998.98,False
Maize,Ghazipur,Uttar Pradesh,4,355.77,404.89,355.77,405.43,537.9,False
Maize,Goalpara,Assam,4,-842.18,-852.0,842.18,877.12,1101.4,False
Maize,Gonda,Uttar Pradesh,4,-55.7,-87.47,91.14,93.27,113.46,False
Maize,Gorakhpur,Uttar Pradesh,4,7.94,-59.15,266.03,342.79,502.92,False
Maize,Gulbarga / Kalaburagi,Karnataka,4,49.95,238.89,782.32,970.73,1381.35,False
Maize,Guna,Madhya Pradesh,4,-398.3,-272.02,410.53,597.44,908.59,False
Maize,Guntur,Andhra Pradesh,4,-935.2,-858.28,935.2,1116.5,1602.02,False
Maize,Gurdaspur,Punjab,4,270.71,279.86,270.71,327.39,462.28,False
Maize,Gurgaon,Haryana,4,0.0,0.0,0.0,0.0,0.0,False
Maize,Gwalior,Madhya Pradesh,4,619.5,1063.49,1344.3,1404.44,1695.3,True
Maize,Hamirpur,Uttar Pradesh,4,-255.81,-456.5,594.48,646.78,777.61,False
Maize,Hardoi,Uttar Pradesh,4,-368.98,-422.89,381.43,451.67,621.3,False
Maize,Hassan,Karnataka,4,-696.85,-274.52,1281.94,1734.13,2566.2,True
Maize,Hazaribagh,Jharkhand,4,-278.4,-428.75,763.99,839.65,1150.45,False
Maize,Hissar,Haryana,4,0.0,0.0,0.0,0.0,0.0,False
Maize,Hooghly,West Bengal,4,-123.25,0.63,134.92,253.97,359.32,False
Maize,Hoshangabad,Madhya Pradesh,4,-543.34,-640.33,867.44,1000.83,1403.55,False
Maize,Hoshiarpur,Punjab,4,241.93,265.36,241.93,261.16,334.6,False
Maize,Howrah,West Bengal,4,-575.06,-166.67,575.06,991.27,1443.51,False
Maize,Hyderabad,Telangana,4,28.0,107.17,406.94,507.53,727.17,False
Maize,Indore,Madhya Pradesh,4,-802.41,-703.51,802.41,925.38,1324.16,False
Maize,Jabalpur,Madhya Pradesh,4,-566.48,-508.84,670.43,821.95,1202.68,False
Maize,Jaipur,Rajasthan,4,-85.98,-80.46,148.02,175.08,250.75,False
Maize,Jaisalmer,Rajasthan,4,0.0,0.0,0.0,0.0,0.0,False
Maize,Jalandhar,Punjab,4,-373.39,-184.02,391.68,602.99,908.28,False
Maize,Jalaun,Uttar Pradesh,4,758.42,1315.76,1531.98,1557.11,1828.62,True
Maize,Jalgaon,Maharashtra,4,126.94,-119.25,711.63,816.84,1150.85,False
Maize,Jalore,Rajasthan,4,86.92,165.58,317.95,356.33,473.62,False
Maize,Jalpaiguri,West Bengal,4,-711.99,-400.68,803.36,1156.54,1714.85,False
Maize,Jaunpur,Uttar Pradesh,4,49.92,17.64,49.92,78.29,114.61,False
Maize,Jhabua,Madhya Pradesh,4,-948.94,-829.83,948.94,992.44,1275.77,False
Maize,Jhalawar,Rajasthan,4,-494.95,-285.6,494.95,696.14,1048.21,False
Maize,Jhansi,Uttar Pradesh,4,57.32,63.97,159.84,190.75,275.98,False
Maize,Jhunjhunu,Rajasthan,4,0.0,0.0,0.0,0.0,0.0,False
Maize,Jind,Haryana,4,0.0,0.0,0.0,0.0,0.0,False
Maize,Jodhpur,Rajasthan,3,-388.89,-666.67,722.22,751.54,933.33,False
Maize,Junagadh,Gujarat,4,-776.45,-972.47,1109.06,1191.49,1591.31,True
Maize,Kadapa Ysr,Andhra Pradesh,4,-152.61,309.69,2835.02,3821.51,5606.32,True
Maize,Kalahandi,Orissa,4,121.4,100.98,202.2,255.47,369.05,False
Maize,Kamrup,Assam,4,-1158.81,-1165.78,1158.81,1162.01,1247.67,True
Maize,Kangra,Himachal Pradesh,4,-56.36,-67.77,408.17,413.45,472.83,False
Maize,Kannur,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Maize,Kanpur,Uttar Pradesh,4,-673.77,-820.45,809.99,891.85,1182.11,False
Maize,Kapurthala,Punjab,4,1434.03,2111.11,2031.25,2102.47,2545.83,True
Maize,Karbi Anglong,Assam,4,-801.27,-401.23,801.27,1194.15,1800.15,False
Maize,Karimnagar,Telangana,4,-172.09,-231.58,390.63,429.79,594.72,False
Maize,Karnal,Haryana,4,16.56,-102.57,1045.4,1062.65,1247.65,True
Maize,Keonjhar,Orissa,4,-615.29,-574.59,615.29,632.86,779.25,False
Maize,Khammam,Telangana,4,-206.39,-137.82,509.23,569.87,796.93,False
Maize,Khandwa / East Nimar,Madhya Pradesh,4,-301.79,-314.21,301.79,331.06,442.63,False
Maize,Khargone / West Nimar,Madhya Pradesh,4,-476.02,-666.83,720.02,751.05,960.6,False
Maize,Kheda,Gujarat,4,213.67,170.03,235.5,316.72,478.46,False
Maize,Kheri,Uttar Pradesh,4,-201.95,-117.85,201.95,262.8,386.29,False
Maize,Kinnaur,Himachal Pradesh,4,-9.54,-14.04,567.26,571.8,640.39,False
Maize,Kodagu / Coorg,Karnataka,4,-1347.94,-1120.08,1347.94,1688.21,2440.76,True
Maize,Kolar,Karnataka,4,82.89,341.9,1156.92,1240.42,1582.64,True
Maize,Kolhapur,Maharashtra,4,-476.49,-390.33,476.49,639.17,958.93,False
Maize,Kollam,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Maize,Koraput,Orissa,4,-184.09,-189.51,184.09,186.9,214.65,False
Maize,Kota,Rajasthan,4,-492.84,-581.42,608.14,673.35,916.12,False
Maize,Kozhikode,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Maize,Krishna,Andhra Pradesh,4,259.3,209.99,400.94,498.38,733.56,False
Maize,Kullu,Himachal Pradesh,4,-13.16,-45.59,642.02,645.36,705.18,False
Maize,Kurnool,Andhra Pradesh,4,405.81,357.84,819.95,921.6,1285.03,False
Maize,Kutch,Gujarat,4,-726.77,-797.38,726.77,775.5,967.19,False
Maize,Lahul & Spiti,Himachal Pradesh,4,38.69,64.88,536.31,547.77,642.5,False
Maize,Lakhimpur,Assam,4,-780.81,-664.84,1060.05,1378.58,2044.05,True
Maize,Lucknow,Uttar Pradesh,4,122.73,112.24,283.6,347.07,508.25,False
Maize,Ludhiana,Punjab,4,-193.09,-40.96,1520.07,1743.71,2476.38,True
Maize,Madurai,Tamil Nadu,4,-714.23,-2457.14,3180.88,3344.05,4316.09,True
Maize,Mahabubnagar,Telangana,4,989.65,1231.61,989.65,1147.48,1426.45,True
Maize,Mahendragarh / Narnaul,Haryana,4,0.0,0.0,0.0,0.0,0.0,False
Maize,Mainpuri,Uttar Pradesh,4,-196.94,-251.88,234.9,258.35,342.19,False
Maize,Malappuram,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Maize,Malda,West Bengal,4,-1937.51,-1336.24,1937.51,2842.01,4316.84,True
Maize,Mandi,Himachal Pradesh,4,-1.38,-4.36,58.62,58.93,64.33,False
Maize,Mandla,Madhya Pradesh,4,-604.91,-603.58,604.91,605.54,632.76,False
Maize,Mandsaur,Madhya Pradesh,4,-281.74,-250.33,844.25,891.98,1158.55,False
Maize,Mandya,Karnataka,4,9.27,-371.92,1013.21,1232.19,1810.67,True
Maize,Mathura,Uttar Pradesh,4,-107.03,-149.63,173.82,183.48,240.54,False
Maize,Mayurbhanja,Orissa,4,-404.74,-371.64,404.74,414.46,505.75,False
Maize,Medak,Telangana,4,675.23,628.8,928.4,1133.67,1668.14,False
Maize,Meerut,Uttar Pradesh,4,145.62,151.63,249.63,288.35,403.46,False
