Unnamed: 0,Year,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),State_en
2011,2017,Himachal Pradesh,Lahul & Spiti,0.0,0.0,0.0,6
2012,2010,Himachal Pradesh,Solan,4.11,10.36,2520.68,6
2013,2011,Himachal Pradesh,Solan,4.09,10.31,2520.78,6
2014,2012,Himachal Pradesh,Solan,4.11,10.46,2545.01,6
2015,2013,Himachal Pradesh,Solan,3.98,10.05,2525.13,6
2016,2014,Himachal Pradesh,Solan,3.94,10.94,2776.65,6
2017,2015,Himachal Pradesh,Solan,3.9,9.84,2523.08,6
2018,2016,Himachal Pradesh,Solan,3.86,9.73,2521.24,6
2019,2017,Himachal Pradesh,Solan,3.9,9.84,2521.4,6
2020,2010,Himachal Pradesh,Mandi,19.96,24.06,1205.41,6
2021,2011,Himachal Pradesh,Mandi,19.86,23.94,1205.44,6
2022,2012,Himachal Pradesh,Mandi,19.95,24.28,1217.04,6
2023,2013,Himachal Pradesh,Mandi,19.35,23.33,1205.68,6
2024,2014,Himachal Pradesh,Mandi,19.15,25.39,1325.85,6
2025,2015,Himachal Pradesh,Mandi,18.95,32.84,1732.98,6
2026,2016,Himachal Pradesh,Mandi,18.75,22.6,1205.34,6
2027,2017,Himachal Pradesh,Mandi,18.95,32.84,1733.09,6
2028,2010,Himachal Pradesh,Shimla,1.2,1.1,916.67,6
2029,2011,Himachal Pradesh,Shimla,1.19,1.09,915.97,6
2030,2012,Himachal Pradesh,Shimla,1.2,1.11,925.0,6
2031,2013,Himachal Pradesh,Shimla,1.16,1.07,922.41,6
2032,2014,Himachal Pradesh,Shimla,1.15,1.16,1008.7,6
2033,2015,Himachal Pradesh,Shimla,1.14,1.04,912.28,6
2034,2016,Himachal Pradesh,Shimla,1.12,1.03,917.26,6
2035,2017,Himachal Pradesh,Shimla,1.14,1.04,917.25,6
2036,2010,Himachal Pradesh,Sirmaur,5.65,6.69,1184.07,6
2037,2011,Himachal Pradesh,Sirmaur,5.62,5.62,1000.0,6
2038,2012,Himachal Pradesh,Sirmaur,5.65,6.75,1194.69,6
2039,2013,Himachal Pradesh,Sirmaur,5.48,6.49,1184.31,6
2040,2014,Himachal Pradesh,Sirmaur,5.43,7.06,1300.18,6
2041,2015,Himachal Pradesh,Sirmaur,5.37,6.35,1182.5,6
2042,2016,Himachal Pradesh,Sirmaur,5.31,6.29,1183.99,6
2043,2017,Himachal Pradesh,Sirmaur,5.37,6.35,1183.9,6
2044,2010,Kerala,Alappuzha,37.06,91.33,2464.38,9
2045,2011,Kerala,Alappuzha,36.25,111.98,3089.1,9
2046,2012,Kerala,Alappuzha,36.2,104.59,2889.23,9
2047,2013,Kerala,Alappuzha,37.4,106.87,2857.49,9
2048,2014,Kerala,Alappuzha,34.42,103.1,2995.35,9
2049,2015,Kerala,Alappuzha,31.72,89.34,2816.52,9
2050,2016,Kerala,Alappuzha,32.45,102.44,3156.53,9
2051,2017,Kerala,Alappuzha,36.33,105.68,2909.18,9
2052,2010,Kerala,Kannur,14.39,32.95,2290.77,9
2053,2011,Kerala,Kannur,12.76,29.0,2272.19,9
2054,2012,Kerala,Kannur,13.79,32.22,2337.18,9
2055,2013,Kerala,Kannur,13.33,31.55,2367.13,9
2056,2014,Kerala,Kannur,11.04,26.46,2397.51,9
2057,2015,Kerala,Kannur,12.55,28.41,2263.13,9
2058,2016,Kerala,Kannur,10.16,24.1,2372.41,9
2059,2017,Kerala,Kannur,10.07,23.85,2367.44,9
2060,2010,Kerala,Eranakulam,9.38,18.77,2000.0,9
2061,2011,Kerala,Eranakulam,7.98,17.2,2154.6,9
2062,2012,Kerala,Eranakulam,4.18,9.17,2194.92,9
2063,2013,Kerala,Eranakulam,4.18,9.42,2252.51,9
2064,2014,Kerala,Eranakulam,4.78,10.33,2161.09,9
2065,2015,Kerala,Eranakulam,6.13,13.09,2136.1,9
2066,2016,Kerala,Eranakulam,4.87,11.02,2263.54,9
2067,2017,Kerala,Eranakulam,5.58,13.35,2392.29,9
2068,2010,Kerala,Kottayam,16.24,44.76,2756.96,9
2069,2011,Kerala,Kottayam,22.42,66.09,2948.17,9
2070,2012,Kerala,Kottayam,18.51,53.56,2893.16,9
2071,2013,Kerala,Kottayam,16.28,52.17,3204.94,9
2072,2014,Kerala,Kottayam,17.86,50.83,2846.02,9
2073,2015,Kerala,Kottayam,16.98,51.27,3019.08,9
2074,2016,Kerala,Kottayam,17.77,49.33,2775.98,9
2075,2017,Kerala,Kottayam,18.09,51.34,2838.85,9
2076,2010,Kerala,Kozhikode,10.16,21.91,2155.16,9
2077,2011,Kerala,Kozhikode,8.76,19.53,2230.21,9
2078,2012,Kerala,Kozhikode,10.14,23.52,2318.58,9
2079,2013,Kerala,Kozhikode,9.87,23.79,2409.93,9
2080,2014,Kerala,Kozhikode,8.6,20.39,2369.95,9
2081,2015,Kerala,Kozhikode,8.84,18.98,2147.88,9
2082,2016,Kerala,Kozhikode,7.06,16.32,2312.37,9
2083,2017,Kerala,Kozhikode,7.73,18.09,2339.6,9
2084,2010,Kerala,Malappuram,8.95,21.07,2354.19,9
2085,2011,Kerala,Malappuram,7.53,18.58,2467.46,9
2086,2012,Kerala,Malappuram,6.67,15.38,2305.85,9
2087,2013,Kerala,Malappuram,7.55,19.71,2610.6,9
2088,2014,Kerala,Malappuram,8.4,22.28,2652.38,9
2089,2015,Kerala,Malappuram,8.69,23.65,2721.52,9
2090,2016,Kerala,Malappuram,7.14,17.21,2410.5,9
2091,2017,Kerala,Malappuram,7.79,23.57,3025.8,9
2092,2010,Kerala,Palakkad,87.51,218.16,2492.97,9
2093,2011,Kerala,Palakkad,84.0,224.41,2671.55,9
2094,2012,Kerala,Palakkad,79.2,189.23,2389.27,9
2095,2013,Kerala,Palakkad,82.9,238.07,2871.77,9
2096,2014,Kerala,Palakkad,82.91,236.4,2851.28,9
2097,2015,Kerala,Palakkad,81.12,228.46,2816.32,9
2098,2016,Kerala,Palakkad,65.51,144.27,2202.23,9
2099,2017,Kerala,Palakkad,75.28,198.63,2638.64,9
2100,2010,Kerala,Kollam,6.33,13.79,2178.52,9
2101,2011,Kerala,Kollam,4.9,13.76,2808.16,9
2102,2012,Kerala,Kollam,3.67,8.97,2444.14,9
2103,2013,Kerala,Kollam,3.83,10.78,2814.62,9
2104,2014,Kerala,Kollam,3.92,10.72,2734.69,9
2105,2015,Kerala,Kollam,4.09,11.75,2872.86,9
2106,2016,Kerala,Kollam,3.94,11.23,2849.57,9
2107,2017,Kerala,Kollam,5.01,13.15,2623.75,9
2108,2010,Kerala,Thrissur,20.26,53.08,2619.94,9
2109,2011,Kerala,Thrissur,21.17,62.32,2943.79,9
2110,2012,Kerala,Thrissur,23.1,67.57,2925.11,9
2111,2013,Kerala,Thrissur,22.27,66.65,2992.82,9
2112,2014,Kerala,Thrissur,24.15,76.02,3147.83,9
2113,2015,Kerala,Thrissur,24.63,78.89,3203.0,9
2114,2016,Kerala,Thrissur,21.1,57.48,2724.08,9
2115,2017,Kerala,Thrissur,21.48,69.11,3217.9,9
2116,2010,Kerala,Thiruvananthapuram,2.92,6.92,2369.86,9
2117,2011,Kerala,Thiruvananthapuram,2.4,6.14,2558.33,9
2118,2012,Kerala,Thiruvananthapuram,1.82,4.1,2252.75,9
2119,2013,Kerala,Thiruvananthapuram,2.0,5.33,2665.0,9
2120,2014,Kerala,Thiruvananthapuram,2.09,5.56,2660.29,9
2121,2015,Kerala,Thiruvananthapuram,2.12,5.45,2570.75,9
2122,2016,Kerala,Thiruvananthapuram,1.39,3.07,2204.74,9
2123,2017,Kerala,Thiruvananthapuram,1.74,4.55,2620.03,9
2124,2010,Orissa,Balasore,397.78,737.06,1852.93,12
2125,2011,Orissa,Balasore,409.65,796.09,1943.34,12
2126,2012,Orissa,Balasore,374.12,719.82,1924.04,12
2127,2013,Orissa,Balasore,394.7,529.28,1340.97,12
2128,2014,Orissa,Balasore,382.85,734.41,1918.27,12
2129,2015,Orissa,Balasore,383.52,783.5,2042.92,12
2130,2016,Orissa,Balasore,377.78,1101.66,2916.14,12
2131,2017,Orissa,Balasore,370.15,800.97,2163.91,12
2132,2010,Orissa,Bolangir,340.57,717.03,2105.38,12
2133,2011,Orissa,Bolangir,306.31,364.9,1191.28,12
2134,2012,Orissa,Bolangir,330.84,1193.17,3606.49,12
2135,2013,Orissa,Bolangir,340.9,1071.26,3142.45,12
2136,2014,Orissa,Bolangir,334.45,1073.18,3208.79,12
2137,2015,Orissa,Bolangir,323.73,511.39,1579.68,12
2138,2016,Orissa,Bolangir,332.24,883.22,2658.38,12
2139,2017,Orissa,Bolangir,284.7,424.44,1490.83,12
2140,2010,Orissa,Cuttack,484.39,733.51,1514.3,12
2141,2011,Orissa,Cuttack,476.08,805.35,1691.63,12
2142,2012,Orissa,Cuttack,468.8,1076.68,2296.67,12
2143,2013,Orissa,Cuttack,462.49,630.32,1362.88,12
2144,2014,Orissa,Cuttack,461.62,910.11,1971.56,12
2145,2015,Orissa,Cuttack,431.39,806.7,1870.0,12
2146,2016,Orissa,Cuttack,437.4,1254.27,2867.56,12
2147,2017,Orissa,Cuttack,417.2,708.65,1698.59,12
2148,2010,Orissa,Dhenkanal,176.24,178.0,1009.99,12
2149,2011,Orissa,Dhenkanal,172.26,274.2,1591.78,12
2150,2012,Orissa,Dhenkanal,167.9,402.23,2395.65,12
2151,2013,Orissa,Dhenkanal,171.29,398.64,2327.28,12
2152,2014,Orissa,Dhenkanal,188.9,550.87,2916.2,12
2153,2015,Orissa,Dhenkanal,165.51,199.94,1208.02,12
2154,2016,Orissa,Dhenkanal,154.21,399.75,2592.24,12
2155,2017,Orissa,Dhenkanal,154.31,211.31,1369.39,12
2156,2010,Orissa,Ganjam,312.26,514.88,1648.88,12
2157,2011,Orissa,Ganjam,298.38,193.29,647.8,12
2158,2012,Orissa,Ganjam,289.29,525.84,1817.69,12
2159,2013,Orissa,Ganjam,289.88,126.18,435.28,12
2160,2014,Orissa,Ganjam,301.93,772.5,2558.54,12
2161,2015,Orissa,Ganjam,279.06,501.53,1797.21,12
2162,2016,Orissa,Ganjam,285.92,799.75,2797.11,12
2163,2017,Orissa,Ganjam,243.24,402.84,1656.14,12
2164,2010,Orissa,Kalahandi,380.47,839.62,2206.8,12
2165,2011,Orissa,Kalahandi,313.1,285.25,911.05,12
2166,2012,Orissa,Kalahandi,355.5,861.05,2422.08,12
2167,2013,Orissa,Kalahandi,353.28,830.89,2351.93,12
2168,2014,Orissa,Kalahandi,328.61,746.19,2270.75,12
2169,2015,Orissa,Kalahandi,291.63,300.97,1032.03,12
2170,2016,Orissa,Kalahandi,318.39,667.81,2097.46,12
2171,2017,Orissa,Kalahandi,288.76,489.55,1695.35,12
2172,2010,Orissa,Keonjhar,181.57,194.97,1073.8,12
2173,2011,Orissa,Keonjhar,171.46,293.73,1713.11,12
2174,2012,Orissa,Keonjhar,170.65,283.99,1664.17,12
2175,2013,Orissa,Keonjhar,175.37,272.65,1554.71,12
2176,2014,Orissa,Keonjhar,175.8,412.75,2347.84,12
2177,2015,Orissa,Keonjhar,182.9,206.98,1131.66,12
2178,2016,Orissa,Keonjhar,192.84,422.25,2189.64,12
2179,2017,Orissa,Keonjhar,188.36,395.04,2097.26,12
2180,2010,Orissa,Koraput,439.01,873.99,1990.82,12
2181,2011,Orissa,Koraput,411.18,400.35,973.66,12
2182,2012,Orissa,Koraput,417.65,871.13,2085.79,12
2183,2013,Orissa,Koraput,446.81,1119.39,2505.29,12
2184,2014,Orissa,Koraput,449.92,978.68,2175.23,12
2185,2015,Orissa,Koraput,410.45,609.13,1484.05,12
2186,2016,Orissa,Koraput,429.65,1038.55,2417.2,12
2187,2017,Orissa,Koraput,401.48,898.1,2236.97,12
2188,2010,Orissa,Mayurbhanja,284.63,265.38,932.37,12
2189,2011,Orissa,Mayurbhanja,299.21,563.67,1883.86,12
2190,2012,Orissa,Mayurbhanja,287.33,495.92,1725.96,12
2191,2013,Orissa,Mayurbhanja,305.17,424.21,1390.08,12
2192,2014,Orissa,Mayurbhanja,315.96,687.42,2175.66,12
2193,2015,Orissa,Mayurbhanja,318.03,312.85,983.71,12
2194,2016,Orissa,Mayurbhanja,306.67,723.12,2357.97,12
2195,2017,Orissa,Mayurbhanja,324.09,655.66,2023.08,12
2196,2010,Orissa,Phulbani ( Kandhamal ),117.54,150.21,1277.95,12
2197,2011,Orissa,Phulbani ( Kandhamal ),102.18,120.19,1176.26,12
2198,2012,Orissa,Phulbani ( Kandhamal ),112.62,246.92,2192.51,12
2199,2013,Orissa,Phulbani ( Kandhamal ),114.06,193.98,1700.68,12
2200,2014,Orissa,Phulbani ( Kandhamal ),105.24,221.6,2105.66,12
2201,2015,Orissa,Phulbani ( Kandhamal ),90.57,83.55,922.49,12
2202,2016,Orissa,Phulbani ( Kandhamal ),97.4,248.61,2552.46,12
2203,2017,Orissa,Phulbani ( Kandhamal ),89.04,155.67,1748.32,12
2204,2010,Orissa,Puri,348.57,593.22,1701.87,12
2205,2011,Orissa,Puri,332.69,434.65,1306.47,12
2206,2012,Orissa,Puri,325.04,759.04,2335.22,12
2207,2013,Orissa,Puri,334.95,364.58,1088.46,12
2208,2014,Orissa,Puri,325.46,692.52,2127.82,12
2209,2015,Orissa,Puri,321.38,493.49,1535.53,12
2210,2016,Orissa,Puri,294.5,752.82,2556.26,12
2211,2017,Orissa,Puri,276.34,433.1,1567.27,12
2212,2010,Orissa,Sambalpur,550.84,993.07,1802.83,12
2213,2011,Orissa,Sambalpur,518.7,1016.49,1959.69,12
2214,2012,Orissa,Sambalpur,518.66,1586.6,3059.04,12
2215,2013,Orissa,Sambalpur,580.29,1240.17,2137.16,12
2216,2014,Orissa,Sambalpur,599.69,1567.98,2614.65,12
2217,2015,Orissa,Sambalpur,548.69,837.19,1525.8,12
2218,2016,Orissa,Sambalpur,528.04,1150.15,2178.15,12
2219,2017,Orissa,Sambalpur,529.76,626.07,1181.8,12
2220,2010,Orissa,Sundargarh,211.82,140.22,661.98,12
2221,2011,Orissa,Sundargarh,193.34,346.84,1793.94,12
2222,2012,Orissa,Sundargarh,204.43,474.43,2320.75,12
2223,2013,Orissa,Sundargarh,211.03,411.87,1951.71,12
2224,2014,Orissa,Sundargarh,195.83,496.44,2535.06,12
2225,2015,Orissa,Sundargarh,194.65,228.15,1172.1,12
2226,2016,Orissa,Sundargarh,207.74,352.36,1696.16,12
2227,2017,Orissa,Sundargarh,198.96,349.97,1759.0,12
2228,2010,West Bengal,24 Parganas,595.7,1462.91,2455.78,19
2229,2011,West Bengal,24 Parganas,610.43,1500.62,2458.3,19
2230,2012,West Bengal,24 Parganas,595.84,1553.5,2607.24,19
2231,2013,West Bengal,24 Parganas,612.93,1658.81,2706.36,19
2232,2014,West Bengal,24 Parganas,620.48,1702.5,2743.84,19
2233,2015,West Bengal,24 Parganas,622.27,1602.26,2574.86,19
2234,2016,West Bengal,24 Parganas,582.01,1554.29,2670.56,19
2235,2017,West Bengal,24 Parganas,606.14,1690.69,2789.27,19
2236,2010,West Bengal,Nadia,235.74,650.47,2759.27,19
2237,2011,West Bengal,Nadia,252.14,744.49,2952.68,19
2238,2012,West Bengal,Nadia,232.86,668.3,2869.96,19
2239,2013,West Bengal,Nadia,239.03,734.42,3072.5,19
2240,2014,West Bengal,Nadia,242.85,780.86,3215.4,19
2241,2015,West Bengal,Nadia,237.13,743.07,3133.6,19
2242,2016,West Bengal,Nadia,226.16,733.95,3245.22,19
2243,2017,West Bengal,Nadia,242.66,804.3,3314.53,19
2244,2010,West Bengal,Murshidabad,304.18,861.73,2832.96,19
2245,2011,West Bengal,Murshidabad,351.02,957.31,2727.22,19
2246,2012,West Bengal,Murshidabad,352.39,973.7,2763.13,19
2247,2013,West Bengal,Murshidabad,350.73,1116.7,3183.93,19
2248,2014,West Bengal,Murshidabad,367.46,1190.49,3239.78,19
2249,2015,West Bengal,Murshidabad,383.0,1257.25,3282.64,19
2250,2016,West Bengal,Murshidabad,375.29,1235.66,3292.58,19
2251,2017,West Bengal,Murshidabad,367.54,1178.19,3205.58,19
2252,2010,West Bengal,Burdwan,562.86,1665.94,2959.78,19
2253,2011,West Bengal,Burdwan,592.8,1749.32,2950.94,19
2254,2012,West Bengal,Burdwan,593.42,1922.46,3239.63,19
2255,2013,West Bengal,Burdwan,604.19,2016.62,3337.72,19
2256,2014,West Bengal,Burdwan,583.28,1896.03,3250.63,19
2257,2015,West Bengal,Burdwan,578.47,1949.43,3369.98,19
2258,2016,West Bengal,Burdwan,493.44,1514.45,3069.16,19
2259,2017,West Bengal,Burdwan,520.61,1597.43,3068.36,19
2260,2010,West Bengal,Birbhum,249.03,747.95,3003.45,19
2261,2011,West Bengal,Birbhum,386.88,1126.8,2912.53,19
2262,2012,West Bengal,Birbhum,372.09,1084.23,2913.89,19
2263,2013,West Bengal,Birbhum,384.61,1274.1,3312.71,19
2264,2014,West Bengal,Birbhum,384.73,1261.88,3279.91,19
2265,2015,West Bengal,Birbhum,399.51,1340.67,3355.79,19
2266,2016,West Bengal,Birbhum,401.63,1309.02,3259.3,19
2267,2017,West Bengal,Birbhum,423.81,1376.11,3246.97,19
2268,2010,West Bengal,Bankura,198.02,507.49,2562.82,19
2269,2011,West Bengal,Bankura,376.99,1119.51,2969.6,19
2270,2012,West Bengal,Bankura,376.29,1033.74,2747.19,19
2271,2013,West Bengal,Bankura,377.61,1045.36,2768.36,19
2272,2014,West Bengal,Bankura,356.09,984.16,2763.8,19
2273,2015,West Bengal,Bankura,360.61,990.64,2747.12,19
2274,2016,West Bengal,Bankura,376.63,1058.24,2809.78,19
2275,2017,West Bengal,Bankura,384.61,1081.48,2811.87,19
2276,2010,West Bengal,Hooghly,292.37,904.16,3092.52,19
2277,2011,West Bengal,Hooghly,277.2,806.84,2910.68,19
2278,2012,West Bengal,Hooghly,273.45,793.04,2900.13,19
2279,2013,West Bengal,Hooghly,286.05,807.73,2823.74,19
2280,2014,West Bengal,Hooghly,276.03,860.05,3115.78,19
2281,2015,West Bengal,Hooghly,277.62,871.28,3138.39,19
2282,2016,West Bengal,Hooghly,266.97,837.1,3135.59,19
2283,2017,West Bengal,Hooghly,260.37,839.67,3224.91,19
2284,2010,West Bengal,Howrah,115.47,304.76,2639.3,19
2285,2011,West Bengal,Howrah,107.05,225.33,2104.9,19
2286,2012,West Bengal,Howrah,111.21,286.83,2579.17,19
2287,2013,West Bengal,Howrah,108.64,275.13,2532.49,19
2288,2014,West Bengal,Howrah,117.36,320.39,2729.98,19
2289,2015,West Bengal,Howrah,112.82,222.22,1969.69,19
2290,2016,West Bengal,Howrah,115.79,299.34,2585.08,19
2291,2017,West Bengal,Howrah,110.38,300.67,2724.04,19
2292,2010,West Bengal,Jalpaiguri,224.11,493.74,2203.11,19
2293,2011,West Bengal,Jalpaiguri,224.62,469.65,2090.86,19
2294,2012,West Bengal,Jalpaiguri,228.12,492.88,2160.62,19
2295,2013,West Bengal,Jalpaiguri,229.65,523.15,2278.03,19
2296,2014,West Bengal,Jalpaiguri,230.54,561.85,2437.1,19
2297,2015,West Bengal,Jalpaiguri,220.26,556.42,2526.2,19
2298,2016,West Bengal,Jalpaiguri,210.97,483.41,2291.3,19
2299,2017,West Bengal,Jalpaiguri,214.23,514.26,2400.54,19
2300,2010,West Bengal,Darjeeling,32.26,77.8,2411.66,19
2301,2011,West Bengal,Darjeeling,32.29,75.84,2348.71,19
2302,2012,West Bengal,Darjeeling,32.42,67.56,2083.9,19
2303,2013,West Bengal,Darjeeling,32.16,72.3,2248.13,19
2304,2014,West Bengal,Darjeeling,32.56,68.54,2105.04,19
2305,2015,West Bengal,Darjeeling,32.59,76.95,2361.15,19
2306,2016,West Bengal,Darjeeling,27.3,60.2,2204.81,19
2307,2017,West Bengal,Darjeeling,28.27,65.58,2319.88,19
2308,2010,West Bengal,Malda,200.76,630.48,3140.47,19
2309,2011,West Bengal,Malda,204.93,611.97,2986.24,19
2310,2012,West Bengal,Malda,207.59,644.57,3105.01,19
2311,2013,West Bengal,Malda,198.77,704.37,3543.64,19
2312,2014,West Bengal,Malda,204.19,707.57,3465.25,19
2313,2015,West Bengal,Malda,206.35,705.36,3418.27,19
2314,2016,West Bengal,Malda,197.17,670.65,3401.3,19
2315,2017,West Bengal,Malda,213.93,629.95,2944.6,19
2316,2010,West Bengal,Cooch Behar,275.29,656.87,2386.1,19
2317,2011,West Bengal,Cooch Behar,273.28,600.69,2198.08,19
2318,2012,West Bengal,Cooch Behar,277.81,670.26,2412.66,19
2319,2013,West Bengal,Cooch Behar,273.13,727.97,2665.29,19
2320,2014,West Bengal,Cooch Behar,277.39,720.1,2595.98,19
2321,2015,West Bengal,Cooch Behar,270.15,722.23,2673.44,19
2322,2016,West Bengal,Cooch Behar,270.75,705.71,2606.44,19
2323,2017,West Bengal,Cooch Behar,273.05,745.2,2729.15,19
2324,2010,West Bengal,Purulia,152.9,261.75,1711.9,19
2325,2011,West Bengal,Purulia,270.59,732.35,2706.49,19
2326,2012,West Bengal,Purulia,289.14,730.73,2527.25,19
2327,2013,West Bengal,Purulia,302.88,731.54,2415.28,19
2328,2014,West Bengal,Purulia,279.72,599.42,2142.93,19
2329,2015,West Bengal,Purulia,272.13,500.44,1838.97,19
2330,2016,West Bengal,Purulia,276.82,649.82,2347.45,19
2331,2017,West Bengal,Purulia,273.17,751.47,2750.89,19
2332,2010,West Bengal,Midnapur,1066.2,2947.41,2764.41,19
2333,2011,West Bengal,Midnapur,1055.4,2784.21,2638.06,19
2334,2012,West Bengal,Midnapur,1093.5,2940.45,2689.03,19
2335,2013,West Bengal,Midnapur,1105.54,2618.92,2368.91,19
2336,2014,West Bengal,Midnapur,1154.23,3152.73,2731.46,19
2337,2015,West Bengal,Midnapur,1136.11,3215.01,2829.84,19
2338,2016,West Bengal,Midnapur,988.33,2852.72,2886.39,19
2339,2017,West Bengal,Midnapur,970.95,3001.78,3091.58,19
2340,2010,West Bengal,West Dinajpur,439.26,1216.16,2768.66,19
2341,2011,West Bengal,West Dinajpur,418.08,1105.35,2643.87,19
2342,2012,West Bengal,West Dinajpur,408.21,1084.49,2656.7,19
2343,2013,West Bengal,West Dinajpur,407.78,1069.76,2623.38,19
2344,2014,West Bengal,West Dinajpur,399.61,1120.63,2804.31,19
2345,2015,West Bengal,West Dinajpur,414.94,1195.03,2880.01,19
2346,2016,West Bengal,West Dinajpur,402.75,1141.76,2834.93,19
2347,2017,West Bengal,West Dinajpur,417.97,1082.16,2589.08,19
2348,2010,Bihar,Champaran,338.32,303.72,897.73,2
2349,2011,Bihar,Champaran,437.79,901.33,2058.82,2
2350,2012,Bihar,Champaran,421.99,884.17,2095.24,2
2351,2013,Bihar,Champaran,426.86,680.3,1593.73,2
2352,2014,Bihar,Champaran,423.39,869.69,2054.11,2
2353,2015,Bihar,Champaran,417.51,568.41,1361.43,2
2354,2016,Bihar,Champaran,417.65,854.79,2046.69,2
2355,2017,Bihar,Champaran,401.13,642.01,1600.53,2
2356,2010,Bihar,Muzaffarpur,293.36,131.42,447.98,2
2357,2011,Bihar,Muzaffarpur,313.51,651.88,2079.3,2
2358,2012,Bihar,Muzaffarpur,294.93,650.25,2204.76,2
2359,2013,Bihar,Muzaffarpur,294.37,275.92,937.32,2
2360,2014,Bihar,Muzaffarpur,306.03,607.61,1985.46,2
2361,2015,Bihar,Muzaffarpur,277.12,258.9,934.25,2
2362,2016,Bihar,Muzaffarpur,282.12,496.21,1758.86,2
2363,2017,Bihar,Muzaffarpur,284.69,469.65,1649.7,2
2364,2010,Bihar,Darbhanga,346.31,223.43,645.17,2
2365,2011,Bihar,Darbhanga,351.8,630.23,1791.44,2
2366,2012,Bihar,Darbhanga,330.56,460.01,1391.61,2
2367,2013,Bihar,Darbhanga,349.92,399.58,1141.92,2
2368,2014,Bihar,Darbhanga,376.24,645.79,1716.43,2
2369,2015,Bihar,Darbhanga,383.19,490.02,1278.79,2
2370,2016,Bihar,Darbhanga,373.9,730.2,1952.94,2
2371,2017,Bihar,Darbhanga,379.07,641.69,1692.79,2
2372,2010,Bihar,Saharsa,182.75,214.71,1174.88,2
2373,2011,Bihar,Saharsa,196.4,332.12,1691.04,2
2374,2012,Bihar,Saharsa,198.09,345.23,1742.79,2
2375,2013,Bihar,Saharsa,195.88,316.59,1616.24,2
2376,2014,Bihar,Saharsa,202.4,367.33,1814.87,2
2377,2015,Bihar,Saharsa,178.44,345.27,1934.94,2
2378,2016,Bihar,Saharsa,183.32,338.87,1848.51,2
2379,2017,Bihar,Saharsa,168.85,279.7,1656.48,2
2380,2010,Bihar,Purnea,396.16,495.69,1251.24,2
2381,2011,Bihar,Purnea,419.45,844.03,2012.23,2
2382,2012,Bihar,Purnea,417.81,964.87,2309.35,2
2383,2013,Bihar,Purnea,414.1,1025.81,2477.2,2
2384,2014,Bihar,Purnea,390.34,996.73,2553.49,2
2385,2015,Bihar,Purnea,390.64,776.83,1988.61,2
2386,2016,Bihar,Purnea,425.09,914.03,2150.19,2
2387,2017,Bihar,Purnea,400.4,747.48,1866.82,2
2388,2010,Bihar,Saran,247.47,252.41,1019.96,2
2389,2011,Bihar,Saran,271.39,518.01,1908.73,2
2390,2012,Bihar,Saran,261.69,599.32,2290.19,2
2391,2013,Bihar,Saran,253.72,421.78,1662.38,2
2392,2014,Bihar,Saran,249.96,521.42,2086.01,2
2393,2015,Bihar,Saran,243.95,288.01,1180.61,2
2394,2016,Bihar,Saran,249.96,463.22,1853.21,2
2395,2017,Bihar,Saran,236.63,413.07,1745.64,2
2396,2010,Bihar,Patna,116.1,135.51,1167.18,2
2397,2011,Bihar,Patna,186.6,515.01,2759.97,2
2398,2012,Bihar,Patna,171.92,473.05,2751.57,2
2399,2013,Bihar,Patna,106.13,249.87,2354.38,2
2400,2014,Bihar,Patna,147.61,380.22,2575.84,2
2401,2015,Bihar,Patna,170.18,501.36,2946.06,2
2402,2016,Bihar,Patna,176.45,543.02,3077.4,2
2403,2017,Bihar,Patna,191.89,597.76,3115.03,2
2404,2010,Bihar,Mungair,128.49,57.92,450.77,2
2405,2011,Bihar,Mungair,176.23,348.38,1976.85,2
2406,2012,Bihar,Mungair,161.48,360.51,2232.54,2
2407,2013,Bihar,Mungair,157.75,284.02,1800.44,2
2408,2014,Bihar,Mungair,153.82,386.55,2513.0,2
2409,2015,Bihar,Mungair,177.81,435.69,2450.31,2
2410,2016,Bihar,Mungair,185.5,563.27,3036.5,2
2411,2017,Bihar,Mungair,192.94,514.37,2666.03,2
2412,2010,Bihar,Bhagalpur,110.94,189.38,1707.05,2
2413,2011,Bihar,Bhagalpur,126.43,471.72,3731.08,2
2414,2012,Bihar,Bhagalpur,131.5,358.37,2725.25,2
2415,2013,Bihar,Bhagalpur,125.04,341.09,2727.85,2
2416,2014,Bihar,Bhagalpur,124.21,419.46,3377.02,2
2417,2015,Bihar,Bhagalpur,127.48,394.51,3094.68,2
2418,2016,Bihar,Bhagalpur,127.54,397.85,3119.4,2
2419,2017,Bihar,Bhagalpur,125.45,441.68,3520.68,2
2420,2010,Jharkhand,Santhal Paragana / Dumka,194.39,243.47,1252.48,7
2421,2011,Jharkhand,Santhal Paragana / Dumka,201.41,430.52,2137.53,7
2422,2012,Jharkhand,Santhal Paragana / Dumka,228.54,443.0,1938.39,7
2423,2013,Jharkhand,Santhal Paragana / Dumka,215.71,388.89,1802.84,7
2424,2014,Jharkhand,Santhal Paragana / Dumka,234.67,452.21,1927.0,7
2425,2015,Jharkhand,Santhal Paragana / Dumka,244.19,249.3,1020.93,7
2426,2016,Jharkhand,Santhal Paragana / Dumka,265.27,629.56,2373.3,7
2427,2017,Jharkhand,Santhal Paragana / Dumka,351.0,726.35,2069.39,7
