district_id,state,district,year,preseason_rainfall_mm,preseason_rainfall_normal_mm,preseason_rainfall_anomaly_pct,preseason_temp_mean_c,preseason_temp_max_c,preseason_temp_min_c,preseason_temp_anomaly_c,preseason_soil_moisture_index,preseason_dry_spell_days,rainfall_lag1_annual_mm,irrigation_ratio_lag1,source_id
MAH_DHU_100,Maharashtra,Dhule,1986,98.58,100.94,-2.34,32.25,40.96,22.44,0.61,0.3493,32,604.88,0.2892,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,1987,100.33,100.94,-0.6,31.53,40.11,21.86,-0.11,0.3542,30,521.03,0.2899,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,1988,102.48,100.94,1.53,31.66,40.27,21.94,0.01,0.3592,30,503.77,0.2989,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,1989,111.91,100.94,10.87,30.93,39.41,21.35,-0.72,0.3709,26,448.47,0.2797,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,1990,111.82,100.94,10.78,31.85,40.52,22.07,0.2,0.3725,28,455.62,0.2893,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,1991,109.3,100.94,8.28,31.52,40.13,21.8,-0.13,0.371,28,378.96,0.2828,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,1992,96.09,100.94,-4.81,31.9,40.6,22.1,0.26,0.3582,32,455.2,0.3016,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,1993,116.61,100.94,15.52,30.86,39.36,21.27,-0.78,0.3779,24,266.22,0.3048,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,1994,109.64,100.94,8.62,30.66,39.12,21.1,-0.99,0.3696,26,428.83,0.3,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,1995,101.44,100.94,0.49,31.21,39.79,21.54,-0.43,0.3595,29,205.71,0.3011,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,1996,100.47,100.94,-0.47,31.58,40.22,21.83,-0.07,0.3559,30,395.19,0.3164,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,1997,86.98,100.94,-13.83,31.04,39.57,21.4,-0.61,0.3396,32,464.25,0.3099,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,1998,106.37,100.94,5.38,30.68,39.13,21.12,-0.97,0.3556,26,493.98,0.3096,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,1999,94.41,100.94,-6.47,31.84,40.52,22.06,0.19,0.3405,32,546.22,0.3293,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2000,110.01,100.94,8.98,31.99,40.7,22.19,0.35,0.3529,29,407.52,0.3234,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2001,93.25,100.94,-7.62,32.35,41.12,22.49,0.71,0.3336,34,575.56,0.3231,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2002,99.73,100.94,-1.19,31.11,39.61,21.51,-0.54,0.338,29,519.59,0.3186,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2003,82.67,100.94,-18.1,31.97,40.64,22.21,0.33,0.3196,35,579.66,0.3356,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2004,91.74,100.94,-9.11,31.21,39.71,21.61,-0.43,0.3279,31,415.66,0.3243,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2005,91.5,100.94,-9.35,32.21,40.89,22.42,0.56,0.3278,34,589.02,0.3205,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2006,89.19,100.94,-11.64,31.54,40.08,21.9,-0.11,0.3265,33,291.78,0.3457,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2007,93.04,100.94,-7.83,31.83,40.42,22.13,0.18,0.332,32,587.68,0.3439,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2008,93.31,100.94,-7.56,32.13,40.78,22.39,0.49,0.3345,33,547.58,0.349,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2009,102.1,100.94,1.15,31.87,40.46,22.18,0.23,0.346,30,438.24,0.3501,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2010,101.24,100.94,0.3,31.22,39.77,21.56,-0.43,0.3523,29,537.97,0.3721,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2011,112.99,100.94,11.94,31.02,39.51,21.42,-0.63,0.3634,26,300.02,0.3431,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2012,94.72,100.94,-6.16,30.92,39.3,21.45,-0.72,0.3333,30,356.85,0.3721,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2013,115.2,100.94,14.13,31.14,39.7,21.48,-0.5,0.3771,25,365.16,0.3667,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2014,88.66,100.94,-12.16,32.23,40.79,22.57,0.59,0.2998,34,382.95,0.3583,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2015,76.4,100.94,-24.31,32.46,41.04,22.78,0.81,0.2892,38,385.67,0.3544,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2016,123.18,100.94,22.03,32.34,40.98,22.6,0.69,0.403,26,477.59,0.3623,IMD_NASA_ICRISAT_INTEGRATED
MAH_DHU_100,Maharashtra,Dhule,2017,86.42,100.94,-14.38,32.03,40.67,22.3,0.39,0.3341,34,384.95,0.3641,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1966,91.11,91.78,-0.73,30.59,39.16,20.91,-0.37,0.3621,28,588.75,0.2149,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1967,92.23,91.78,0.49,30.99,39.64,21.24,0.03,0.3634,29,474.01,0.2018,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1968,102.87,91.78,12.09,31.62,40.39,21.75,0.67,0.3743,27,244.58,0.2136,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1969,79.93,91.78,-12.91,30.79,39.39,21.1,-0.17,0.3479,32,519.93,0.2301,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1970,105.45,91.78,14.89,31.21,39.88,21.44,0.25,0.3736,26,561.9,0.2436,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1971,92.63,91.78,0.93,30.96,39.57,21.26,0.01,0.3569,28,339.86,0.2327,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1972,93.84,91.78,2.25,30.96,39.56,21.27,0.0,0.3552,28,500.77,0.2347,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1973,85.76,91.78,-6.56,30.71,39.24,21.08,-0.25,0.3432,30,431.98,0.227,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1974,88.55,91.78,-3.51,31.64,40.35,21.83,0.68,0.343,31,392.85,0.2433,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1975,87.91,91.78,-4.22,30.75,39.26,21.13,-0.21,0.3393,29,295.54,0.245,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1976,88.38,91.78,-3.71,31.58,40.25,21.8,0.62,0.3372,31,371.57,0.2635,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1977,95.64,91.78,4.2,31.55,40.21,21.78,0.59,0.3431,29,467.59,0.2431,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1978,77.53,91.78,-15.53,31.46,40.1,21.72,0.5,0.3221,34,272.5,0.2531,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1979,89.31,91.78,-2.7,31.82,40.54,22.01,0.87,0.3343,31,373.32,0.2525,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1980,86.6,91.78,-5.64,30.83,39.34,21.21,-0.13,0.3316,30,395.79,0.2619,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1981,84.99,91.78,-7.4,31.27,39.88,21.57,0.32,0.3309,31,359.26,0.2577,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1982,81.45,91.78,-11.25,30.56,39.04,20.99,-0.39,0.3288,30,468.29,0.2769,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1983,92.52,91.78,0.81,31.07,39.65,21.39,0.11,0.3432,29,387.92,0.2784,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1984,93.14,91.78,1.48,31.22,39.84,21.5,0.26,0.3468,29,599.82,0.2737,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1985,89.27,91.78,-2.73,30.92,39.49,21.25,-0.04,0.3457,29,337.68,0.2836,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1986,92.06,91.78,0.3,31.23,39.87,21.48,0.27,0.352,29,606.72,0.2761,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1987,79.76,91.78,-13.09,31.15,39.79,21.42,0.2,0.3417,32,464.43,0.2757,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1988,98.6,91.78,7.43,31.22,39.88,21.45,0.26,0.3651,27,362.88,0.283,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1989,106.73,91.78,16.29,30.56,39.1,20.91,-0.4,0.3763,24,428.65,0.2628,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1990,89.08,91.78,-2.94,30.85,39.47,21.14,-0.1,0.3588,29,505.12,0.2784,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1991,99.46,91.78,8.36,30.6,39.17,20.93,-0.36,0.3711,26,467.38,0.2828,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1992,101.82,91.78,10.94,30.45,38.99,20.8,-0.51,0.3739,25,395.63,0.2987,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1993,97.19,91.78,5.9,30.87,39.51,21.13,-0.09,0.3683,27,371.81,0.2997,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1994,95.76,91.78,4.34,30.69,39.3,20.99,-0.26,0.3654,27,381.53,0.2941,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1995,94.65,91.78,3.13,30.24,38.75,20.62,-0.72,0.3621,26,361.45,0.3011,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1996,100.24,91.78,9.22,30.93,39.59,21.18,-0.02,0.3656,26,297.02,0.31,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1997,97.71,91.78,6.46,30.61,39.2,20.93,-0.34,0.3598,26,323.42,0.3021,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1998,97.26,91.78,5.97,31.08,39.75,21.3,0.12,0.3561,28,379.33,0.3237,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,1999,71.38,91.78,-22.23,31.28,39.99,21.48,0.33,0.3247,35,399.58,0.3204,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2000,86.33,91.78,-5.94,31.36,40.07,21.55,0.4,0.338,31,343.54,0.3367,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2001,89.34,91.78,-2.66,31.1,39.75,21.35,0.15,0.3386,30,416.63,0.3119,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2002,91.52,91.78,-0.29,31.04,39.66,21.31,0.08,0.3389,29,563.17,0.3261,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2003,82.2,91.78,-10.44,31.53,40.24,21.72,0.57,0.3273,33,613.92,0.3311,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2004,79.72,91.78,-13.14,31.36,40.02,21.59,0.4,0.3239,33,442.1,0.34,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2005,82.91,91.78,-9.67,31.71,40.44,21.89,0.76,0.3275,33,402.47,0.3418,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2006,81.98,91.78,-10.67,31.03,39.6,21.35,0.07,0.3274,31,416.48,0.3474,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2007,91.79,91.78,0.01,31.41,40.05,21.66,0.45,0.3398,30,427.81,0.3444,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2008,92.96,91.78,1.29,31.59,40.26,21.82,0.63,0.3434,30,205.65,0.3433,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2009,87.48,91.78,-4.69,31.51,40.16,21.76,0.55,0.3402,31,399.08,0.3562,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2010,89.57,91.78,-2.4,30.86,39.48,21.14,-0.1,0.3496,29,460.94,0.3373,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2011,109.45,91.78,19.25,31.33,40.03,21.54,0.38,0.3708,25,376.19,0.3467,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2012,84.25,91.78,-8.2,31.39,40.0,21.69,0.43,0.3313,32,402.55,0.373,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2013,96.12,91.78,4.73,30.88,39.53,21.14,-0.07,0.3677,27,260.15,0.3569,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2014,77.63,91.78,-15.41,32.04,40.69,22.28,1.08,0.2966,35,304.99,0.3596,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2015,86.3,91.78,-5.97,32.32,41.02,22.53,1.36,0.3075,33,388.87,0.3446,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2016,124.12,91.78,35.24,31.45,40.05,21.75,0.49,0.4162,21,358.64,0.3648,IMD_NASA_ICRISAT_INTEGRATED
MAH_JAL_101,Maharashtra,Jalgaon,2017,92.32,91.78,0.58,31.31,39.94,21.58,0.35,0.3491,29,474.37,0.3637,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1966,101.46,95.86,5.85,31.81,40.58,21.95,0.55,0.3687,29,501.09,0.2183,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1967,97.57,95.86,1.78,31.24,39.88,21.5,-0.03,0.3647,29,563.13,0.2317,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1968,101.46,95.86,5.84,31.22,39.85,21.49,-0.04,0.3681,28,606.48,0.2367,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1969,97.29,95.86,1.49,30.11,38.51,20.61,-1.15,0.3623,26,484.03,0.237,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1970,94.11,95.86,-1.82,31.18,39.78,21.48,-0.08,0.3568,30,423.56,0.233,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1971,95.97,95.86,0.11,31.76,40.46,21.96,0.5,0.3561,30,439.39,0.2262,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1972,103.39,95.86,7.85,30.8,39.3,21.2,-0.47,0.3608,26,513.63,0.2479,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1973,104.46,95.86,8.97,31.3,39.89,21.61,0.03,0.3587,27,356.76,0.2418,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1974,93.28,95.86,-2.69,31.16,39.7,21.51,-0.11,0.3438,30,341.58,0.2403,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1975,84.68,95.86,-11.66,31.74,40.39,21.98,0.47,0.3319,33,376.11,0.2439,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1976,83.53,95.86,-12.87,31.04,39.55,21.43,-0.22,0.3281,32,535.22,0.2437,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1977,93.17,95.86,-2.8,31.6,40.21,21.89,0.34,0.3361,31,164.0,0.2709,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1978,92.85,95.86,-3.14,31.25,39.79,21.61,-0.02,0.3344,30,394.41,0.2445,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1979,99.71,95.86,4.01,31.2,39.73,21.57,-0.06,0.341,28,369.31,0.2517,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1980,88.85,95.86,-7.31,32.11,40.82,22.3,0.84,0.3299,33,571.01,0.258,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1981,91.33,95.86,-4.72,31.58,40.18,21.87,0.31,0.3336,31,366.43,0.2892,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1982,98.58,95.86,2.83,31.59,40.21,21.88,0.33,0.3429,29,587.1,0.2801,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1983,91.91,95.86,-4.12,31.61,40.24,21.89,0.35,0.3383,31,593.9,0.2615,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1984,103.62,95.86,8.09,31.35,39.93,21.66,0.08,0.3534,27,602.72,0.2739,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1985,97.06,95.86,1.25,31.37,39.97,21.67,0.11,0.3497,29,440.57,0.2743,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1986,105.53,95.86,10.09,30.4,38.82,20.89,-0.86,0.3618,25,380.67,0.2727,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1987,91.9,95.86,-4.13,31.87,40.59,22.05,0.61,0.3507,32,571.75,0.2889,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1988,96.35,95.86,0.51,31.74,40.45,21.94,0.48,0.3582,30,331.05,0.3074,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1989,97.45,95.86,1.66,31.05,39.63,21.37,-0.22,0.3617,28,407.78,0.2783,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1990,114.92,95.86,19.88,31.41,40.08,21.65,0.15,0.3816,25,522.21,0.2798,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1991,104.53,95.86,9.04,31.26,39.9,21.52,-0.0,0.3718,27,430.18,0.2834,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1992,110.29,95.86,15.06,31.06,39.67,21.35,-0.2,0.378,25,318.18,0.2794,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1993,106.99,95.86,11.61,31.97,40.76,22.07,0.7,0.374,28,303.47,0.3027,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1994,109.36,95.86,14.09,30.46,38.96,20.86,-0.8,0.3751,24,341.54,0.2954,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1995,107.36,95.86,12.0,31.49,40.2,21.69,0.23,0.371,27,393.57,0.2986,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1996,96.84,95.86,1.02,30.72,39.27,21.07,-0.55,0.3574,28,309.14,0.309,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1997,101.48,95.86,5.86,31.19,39.83,21.45,-0.08,0.3592,28,397.99,0.3136,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1998,95.45,95.86,-0.43,30.5,39.0,20.9,-0.76,0.3497,28,426.38,0.3102,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,1999,85.57,95.86,-10.73,31.21,39.84,21.48,-0.06,0.3362,32,381.52,0.3213,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2000,97.61,95.86,1.83,30.73,39.25,21.1,-0.54,0.3457,28,454.81,0.3039,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2001,100.36,95.86,4.7,30.62,39.11,21.03,-0.65,0.346,27,421.47,0.3384,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2002,87.98,95.86,-8.22,30.74,39.24,21.14,-0.52,0.3309,30,531.47,0.3349,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2003,84.63,95.86,-11.72,31.07,39.63,21.41,-0.2,0.326,32,446.63,0.3289,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2004,76.29,95.86,-20.41,31.27,39.85,21.58,0.0,0.3166,34,625.69,0.325,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2005,84.62,95.86,-11.72,30.92,39.43,21.32,-0.34,0.3255,31,527.78,0.349,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2006,96.28,95.86,0.44,30.95,39.45,21.35,-0.32,0.3385,28,509.41,0.3543,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2007,93.04,95.86,-2.94,31.68,40.32,21.94,0.42,0.3368,31,418.12,0.3452,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2008,98.98,95.86,3.25,31.66,40.28,21.93,0.39,0.3453,29,339.72,0.3414,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2009,100.46,95.86,4.8,31.68,40.3,21.95,0.41,0.3497,29,431.93,0.3435,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2010,108.14,95.86,12.81,31.73,40.46,21.9,0.46,0.3648,27,507.27,0.3664,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2011,95.52,95.86,-0.36,30.96,39.52,21.3,-0.3,0.3511,29,380.29,0.3554,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2012,98.17,95.86,2.4,32.13,40.82,22.34,0.87,0.3419,31,426.7,0.3437,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2013,92.89,95.86,-3.09,31.06,39.68,21.34,-0.2,0.3599,30,450.13,0.3602,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2014,90.67,95.86,-5.42,31.63,40.14,22.02,0.37,0.3066,31,284.81,0.3574,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2015,76.1,95.86,-20.62,32.38,41.02,22.63,1.11,0.2929,37,355.01,0.3515,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2016,118.73,95.86,23.86,31.06,39.52,21.5,-0.2,0.4049,23,315.0,0.3538,IMD_NASA_ICRISAT_INTEGRATED
MAH_AHM_102,Maharashtra,Ahmednagar,2017,95.25,95.86,-0.64,31.54,40.15,21.82,0.27,0.3479,30,569.35,0.3821,IMD_NASA_ICRISAT_INTEGRATED
MAH_PUN_103,Maharashtra,Pune,1966,103.88,87.86,18.24,30.52,39.14,20.79,-0.15,0.3811,23,364.65,0.2213,IMD_NASA_ICRISAT_INTEGRATED
MAH_PUN_103,Maharashtra,Pune,1967,98.59,87.86,12.22,30.72,39.37,20.96,0.05,0.3752,25,402.74,0.2279,IMD_NASA_ICRISAT_INTEGRATED
MAH_PUN_103,Maharashtra,Pune,1968,88.61,87.86,0.85,30.06,38.58,20.44,-0.6,0.3631,26,344.03,0.2262,IMD_NASA_ICRISAT_INTEGRATED
MAH_PUN_103,Maharashtra,Pune,1969,86.28,87.86,-1.8,30.36,38.92,20.69,-0.31,0.359,28,494.11,0.2187,IMD_NASA_ICRISAT_INTEGRATED
MAH_PUN_103,Maharashtra,Pune,1970,89.37,87.86,1.72,30.61,39.22,20.91,-0.05,0.3604,28,427.3,0.227,IMD_NASA_ICRISAT_INTEGRATED
MAH_PUN_103,Maharashtra,Pune,1971,96.06,87.86,9.34,30.88,39.53,21.13,0.22,0.3653,26,483.06,0.2342,IMD_NASA_ICRISAT_INTEGRATED
MAH_PUN_103,Maharashtra,Pune,1972,86.23,87.86,-1.85,30.43,38.98,20.78,-0.23,0.3511,28,401.15,0.2342,IMD_NASA_ICRISAT_INTEGRATED
MAH_PUN_103,Maharashtra,Pune,1973,84.13,87.86,-4.24,30.58,39.15,20.92,-0.08,0.3455,29,308.67,0.243,IMD_NASA_ICRISAT_INTEGRATED
MAH_PUN_103,Maharashtra,Pune,1974,77.09,87.86,-12.26,30.94,39.56,21.21,0.27,0.3343,32,407.79,0.2382,IMD_NASA_ICRISAT_INTEGRATED
MAH_PUN_103,Maharashtra,Pune,1975,96.48,87.86,9.81,30.87,39.47,21.17,0.21,0.3533,26,223.65,0.2442,IMD_NASA_ICRISAT_INTEGRATED
